IonicLiuid,SS-exp,T (K),P (kPa),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1509,283.15,80000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1532,283.15,90000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1543,283.15,95000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1264,293.15,100,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1281,293.15,5000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1296,293.15,10000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1327,293.15,20000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1357,293.15,30000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1385,293.15,40000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1413,293.15,50000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1439,293.15,60000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1464,293.15,70000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1487,293.15,80000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1510,293.15,90000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1522,293.15,95000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1240,303.15,100,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1258,303.15,5000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1274,303.15,10000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1306,303.15,20000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1335,303.15,30000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1364,303.15,40000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1392,303.15,50000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1418,303.15,60000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1444,303.15,70000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1468,303.15,80000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1491,303.15,90000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1502,303.15,95000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1218,313.15,100,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1235,313.15,5000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1252,313.15,10000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1285,313.15,20000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1315,313.15,30000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1344,313.15,40000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1372,313.15,50000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1399,313.15,60000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1424,313.15,70000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1449,313.15,80000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1473,313.15,90000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1484,313.15,95000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1196,323.15,100,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1214,323.15,5000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1232,323.15,10000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1265,323.15,20000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1296,323.15,30000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1325,323.15,40000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1353,323.15,50000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1380,323.15,60000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1406,323.15,70000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1432,323.15,80000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1455,323.15,90000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1467,323.15,95000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1175,333.15,100,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1194,333.15,5000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1212,333.15,10000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1246,333.15,20000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1277,333.15,30000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1307,333.15,40000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1335,333.15,50000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1362,333.15,60000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1389,333.15,70000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1414,333.15,80000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1439,333.15,90000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1451,333.15,95000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1155,343.15,100,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1174,343.15,5000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1192,343.15,10000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1227,343.15,20000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1260,343.15,30000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1290,343.15,40000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1318,343.15,50000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1346,343.15,60000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1399,343.15,80000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1424,343.15,90000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide [Bpy][TF2N],1436,343.15,95000,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1257.7,293.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1246.6,298.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1235.6,303.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1224.8,308.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1214.1,313.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1203.6,318.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1193.2,323.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1182.9,328.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1172.8,333.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1162.7,338.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium [TF2N],1152.8,343.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.22,2.39,9.53,2.92,5.23,0.03,0,399.11,416.36
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1649.8,278.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1643,280.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1636.3,283.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1629.8,285.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1623.6,288.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1617.5,290.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1611.5,293.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1605.5,295.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1599.6,298.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1593.8,300.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1588.1,303.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1582.4,305.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1576.8,308.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1571.2,310.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1565.6,313.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1560,315.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1554.5,318.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1549,320.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1543.5,323.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1538,325.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1532.5,328.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1527.1,330.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1521.7,333.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1516.2,335.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
1-butylpyridinium tetrafluoroborate [Bpy][BF4],1510.8,338.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0,0,0.03,1.78,7.25,0,0,286.39,223.02
[1-Bpy][CF3SO3],1416.1,298.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1410.6,300.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1405,303.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1399.7,305.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1394.3,308.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1388.9,310.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1383.6,313.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1378.3,315.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1373,318.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1367.7,320.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1362.5,323.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1357.3,325.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1352.1,328.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1346.9,330.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1341.8,333.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1336.6,335.65,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
[1-Bpy][CF3SO3],1331.6,338.15,101.33,0.02,3.08,5.87,8.6,2.02,0,0.06,0.43,5.49,0.93,4.6,1.28,0,323.73,285.28
1-hexylpyridinium [TF2N],1252.1,293.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1240.8,298.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1229.4,303.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1218.3,308.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1207.4,313.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1196.6,318.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1185.7,323.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1175.2,328.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1165.2,333.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1155,338.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium [TF2N],1144.8,343.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0.22,2.39,9.53,2.92,5.23,0.03,0,438.99,444.42
1-hexylpyridinium bromide,1592.5,308.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0,0,0,0,0,5.86,0,294.34,244.17
1-hexylpyridinium bromide,1557.2,318.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0,0,0,0,0,5.86,0,294.34,244.17
1-hexylpyridinium chloride,1570.7,308.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0,0,0,0,0,4.66,0.62,288.52,199.72
1-hexylpyridinium chloride,1549.2,318.15,101.33,0.01,3.06,5.81,11.03,3.61,0.04,0,0,0,0,0,4.66,0.62,288.52,199.72
