IonicLiuid,ST-exp,T (K),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
[Emim]tetracyanoborate,45.7,323.2,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,322.9922,226.0472
[Emim]tetracyanoborate,44.9,333.09,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,322.9922,226.0472
[Emim]tetracyanoborate,44.04,343.12,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,322.9922,226.0472
[Emim]tetracyanoborate,43.4,353.45,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.18185,2.1246,3.91765,5.6271,4.043,0.1932,0,322.9922,226.0472
[Emim][TFA],49.3,293.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],49,298.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],48.6,303.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],48.3,308.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],48,313.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],47.8,318.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],47.5,323.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],47.2,328.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],46.9,333.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],46.5,338.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[Emim][TFA],46.2,343.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,271.4655,224.1811
[EMIM]GaCl4,52.94,288.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,51.51,298.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,51.04,303.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,50.82,308.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,50.4,313.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,49.82,318.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,48.92,323.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,48.39,328.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,47.72,333.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,47.19,338.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM]GaCl4,46.79,343.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.002,0.4606,2.94965,11.981,0.17715,0,0,317.8228,322.7014
[EMIM][InCl4],52.78,293.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],52.62,298.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],52.32,303.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],51.87,308.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],51.59,313.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],51.31,318.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],50.91,323.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],50.55,328.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],50.11,333.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],49.93,338.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[EMIM][InCl4],49.49,343.15,0.1385,2.54575,7.2049,5.1969,1.12575,0,0.58095,0.371,2.8541,12.07285,0.4362,0,0,325.2718,367.7966
[C3mim][Tf2N],32.5,312.9,0.14895,2.50935,6.8546,6.853,1.8572,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.5168,405.3396
[C3mim][Tf2N],31.5,333.6,0.14895,2.50935,6.8546,6.853,1.8572,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.5168,405.3396
[C3mim][Tf2N],30.2,353.9,0.14895,2.50935,6.8546,6.853,1.8572,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.5168,405.3396
[C3mim][Tf2N],28.8,393.5,0.14895,2.50935,6.8546,6.853,1.8572,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.5168,405.3396
[C3mim][Tf2N],27.6,433.3,0.14895,2.50935,6.8546,6.853,1.8572,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.5168,405.3396
[C3mim][Tf2N],26.8,453.2,0.14895,2.50935,6.8546,6.853,1.8572,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.5168,405.3396
[C3mim][Tf2N],25.4,473.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,385.5168,405.3396
[C3MIM][Ala],50.5,293.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],50.1,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],49.5,303.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],49.3,308.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],48.8,313.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],48.5,318.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],48.1,323.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],47.7,328.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],47.5,333.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],47.3,338.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Ala],47,343.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,304.3028,213.2778
[C3MIM][Gly],46.4,283.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],46.1,288.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],45.9,293.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],45.6,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],45.3,303.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],45,308.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],44.7,313.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],44.4,318.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],44,323.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Gly],43.7,328.15,0.14895,2.50935,6.8546,6.853,1.8572,0,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,286.6177,199.2511
[C3MIM][Val],37.8,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.8425,4.3809,4.12875,0.7412,0.61435,2.4293,2.153,335.1361,241.3312
[C3mim][Tau] taurate,50.4,288.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,50,293.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,49.5,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,49.1,303.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,48.7,308.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,48.3,313.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,48,318.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,47.6,323.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3mim][Tau] taurate,47.1,328.15,0.14895,2.50935,6.8546,6.853,1.8572,0,2.2466,2.7778,0.9897,0.79065,1.833,4.77585,0.4092,320.4573,249.332
[C3MIM][Glu],60.8,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,349.0139,271.3141
[C3MIM][Glu],54.7,318.15,0.14895,2.50935,6.8546,6.853,1.8572,0,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,349.0139,271.3141
[C3MIM][Glu],53.2,323.15,0.14895,2.50935,6.8546,6.853,1.8572,0,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,349.0139,271.3141
[C3MIM][Glu],51.8,328.15,0.14895,2.50935,6.8546,6.853,1.8572,0,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,349.0139,271.3141
[C3MIM][Glu],50.1,333.15,0.14895,2.50935,6.8546,6.853,1.8572,0,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,349.0139,271.3141
[C3MIM][Glu],48.7,338.15,0.14895,2.50935,6.8546,6.853,1.8572,0,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,349.0139,271.3141
[C3MIM][Ace],36.8,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],36.3,303.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],35.8,308.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],35.4,313.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],35.1,318.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],34.7,323.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],34.4,328.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],33.9,333.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Ace],33.4,338.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,272.5601,184.2365
[C3MIM][Prop],38.4,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0.0374,2.562,3.00115,0.67075,0.41585,1.6541,2.54005,291.0564,198.2631
[C3MIM][NO3],54.5,297.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.2556,0.37845,0.5777,3.57285,2.77685,0.07325,258.5762,187.1972
[C3mim]Br,55.07,328.55,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0,0,0,0,5.8629,0,240.8607,205.0963
[C3mim]Br,54.69,337.75,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0,0,0,0,5.8629,0,240.8607,205.0963
[C3mim]Br,53.66,347.98,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0,0,0,0,5.8629,0,240.8607,205.0963
[C3mim]Br,52.86,358.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0,0,0,0,5.8629,0,240.8607,205.0963
[C3mim]Br,52.94,362.78,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0,0,0,0,5.8629,0,240.8607,205.0963
[C3MIM][TFA],46.4,293.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,291.5781,238.2078
[C3MIM][TFA],46.1,298.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,291.5781,238.2078
[C3MIM][TFA],45.4,308.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,291.5781,238.2078
[C3MIM][TFA],44.8,318.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,291.5781,238.2078
[C3MIM][TFA],44.2,328.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,291.5781,238.2078
[C3MIM][TFA],43.7,338.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,291.5781,238.2078
[C3MIM][TFA],43.5,343.15,0.14895,2.50935,6.8546,6.853,1.8572,0,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,291.5781,238.2078
[Bmim][BF4],43.6,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],43.3,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],43,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],42.7,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],42.3,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],42,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],41.8,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],41.5,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],41.2,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],40.9,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],40.7,348.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],40.4,353.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],40.2,358.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],39.8,363.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],39.5,368.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],39.2,373.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],39,378.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],38.8,383.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],38.5,388.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][BF4],38.2,393.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.03085,1.77865,7.2472,0,0,292.5997,226.0242
[Bmim][PF6],47.5,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],47.2,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],46.9,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],46.5,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],46,318.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],45.6,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],45.3,328.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],44.9,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],44.6,338.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],44.3,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],43.8,348.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],43.5,353.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],43.1,358.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],42.8,363.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],42.4,368.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],42.1,373.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],41.7,378.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],41.3,383.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],41.1,388.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][PF6],40.8,393.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0,0,0.0106,9.6954,1.7428,0,0,316.5203,284.1831
[Bmim][Tf2N],33.6,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,405.319,419.3663
[Bmim][Tf2N],33.09,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,405.319,419.3663
[Bmim][Tf2N],32.5,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,405.319,419.3663
[Bmim][Tf2N],31.92,323.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,405.319,419.3663
[Bmim][Tf2N],31.35,333.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,405.319,419.3663
[Bmim][Tf2N],30.9,343.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,405.319,419.3663
[Bmim][EtSO4],36.38,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.71155,3.348,1.8579,0.8384,3.86635,3.2115,0,340.3701,264.3434
[Bmim][EtSO4],33.91,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.71155,3.348,1.8579,0.8384,3.86635,3.2115,0,340.3701,264.3434
[BMIM][MeSO4],45.9,283.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,320.1253,250.3167
[BMIM][MeSO4],45,288.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,320.1253,250.3167
[BMIM][MeSO4],44.1,293.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,320.1253,250.3167
[BMIM][MeSO4],43.3,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,320.1253,250.3167
[BMIM][MeSO4],42.8,303.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,320.1253,250.3167
[BMIM][MeSO4],42.3,308.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,320.1253,250.3167
[BMIM][MeSO4],41.8,313.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.9294,2.0002,0.9552,0.8705,4.05405,3.00005,0,320.1253,250.3167
[Bmim]octylsulfate,28.08,278.75,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.32425,10.5791,6.86535,0.9337,3.96015,3.13075,0,459.9672,348.5035
[Bmim]octylsulfate,27.29,288.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.32425,10.5791,6.86535,0.9337,3.96015,3.13075,0,459.9672,348.5035
[Bmim]octylsulfate,26.71,298.15,0.1514,2.4982,6.69375,8.21235,2.6474,0.0004,0.32425,10.5791,6.86535,0.9337,3.96015,3.13075,0,459.9672,348.5035
